mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2110000₽,0,Серебристый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,1763000₽,0,Чёрный,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,1763000₽,0,Голубой,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,1918000₽,0,Чёрный,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2019,1 888 000 ₽,21356,серый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2032480₽,0,Серый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2395000₽,0,Белый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,184,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,полный,10.6 с,10.6,225/65/R17,"переднее, поперечное",рядное,7 л,8.9/5.9/7,непосредственный впрыск (прямой),1575,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,1962500₽,0,Синий,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,184,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,полный,10.6 с,10.6,225/65/R17,"переднее, поперечное",рядное,7 л,8.9/5.9/7,непосредственный впрыск (прямой),1575,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2017,1 929 700 ₽,58912,серый,nan,1690,89 × 100,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,194 / 143 при 6000,195,257 при 4000,АИ-95,194 л.с.,2.5 л,-,2488,56,дисковые вентилируемые,nan,полный,9 с,9,225/65/R17  225/55/R19,"переднее, поперечное",рядное,7.4 л,9.7/6.1/7.4,непосредственный впрыск (прямой),1598,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2507000₽,0,Серый,nan,1690,89 × 100,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,194 / 143 при 6000,195,257 при 4000,АИ-95,194 л.с.,2.5 л,-,2488,56,дисковые вентилируемые,nan,полный,9 с,9,225/65/R17  225/55/R19,"переднее, поперечное",рядное,7.4 л,9.7/6.1/7.4,непосредственный впрыск (прямой),1598,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,1877000₽,0,Красный,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2018,1 787 000 ₽,102027,серый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2139000₽,0,Белый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,184,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,полный,10.6 с,10.6,225/65/R17,"переднее, поперечное",рядное,7 л,8.9/5.9/7,непосредственный впрыск (прямой),1575,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2564920₽,0,Белый,nan,1690,89 × 100,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,194 / 143 при 6000,195,257 при 4000,АИ-95,194 л.с.,2.5 л,-,2488,56,дисковые вентилируемые,nan,полный,9 с,9,225/65/R17  225/55/R19,"переднее, поперечное",рядное,7.4 л,9.7/6.1/7.4,непосредственный впрыск (прямой),1598,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2019,2 255 000 ₽,34855,синий,nan,1690,89 × 100,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,194 / 143 при 6000,195,257 при 4000,АИ-95,194 л.с.,2.5 л,-,2488,56,дисковые вентилируемые,nan,полный,9 с,9,225/65/R17  225/55/R19,"переднее, поперечное",рядное,7.4 л,9.7/6.1/7.4,непосредственный впрыск (прямой),1598,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2017,1 929 700 ₽,58912,серый,nan,1690,89 × 100,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,194 / 143 при 6000,195,257 при 4000,АИ-95,194 л.с.,2.5 л,-,2488,56,дисковые вентилируемые,nan,полный,9 с,9,225/65/R17  225/55/R19,"переднее, поперечное",рядное,7.4 л,9.7/6.1/7.4,непосредственный впрыск (прямой),1598,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,1763000₽,0,Голубой,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2039000₽,0,Синий,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,184,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,полный,10.6 с,10.6,225/65/R17,"переднее, поперечное",рядное,7 л,8.9/5.9/7,непосредственный впрыск (прямой),1575,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2019,1 888 000 ₽,21356,серый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2032480₽,0,Серый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,189,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,передний,9.9 с,9.9,225/65/R17,"переднее, поперечное",рядное,6.9 л,8.8/5.8/6.9,непосредственный впрыск (прямой),1525,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
Mazda ,CX-5 ,II 2017 – н.в. ,Внедорожник 5 дв. ,2020,2395000₽,0,Белый,nan,1690,83.5 × 91.2,4550,дисковые,J,192,5,5,6,4,2700,автомат,автомат,150 / 110 при 6000,184,210 при 4000,АИ-95,150 л.с.,2.0 л,-,1998,56,дисковые вентилируемые,nan,полный,10.6 с,10.6,225/65/R17,"переднее, поперечное",рядное,7 л,8.9/5.9/7,непосредственный впрыск (прямой),1575,13,Япония,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1840,1595,1595,nan,5 / 5,EuroNCAP
